date,lab_id,equipment_id,equipment_type,max_capacity_hrs,utilization_hrs,utilization_pct,idle_hrs,technical_downtime_hrs,planned_maintenance_hrs,workflow_delay_events,avg_delay_minutes,primary_procedure,redundancy_available,total_cases_day_lab
13-11-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,9.43,0.52,8.57,0,0,0,0,Embryo_Assessment,FALSE,7
28-07-2023,Lab_CHN_01,INC_B1,incubator,18,17.64,0.98,0.36,0,0,0,0,Embryo_Assessment,FALSE,8
30-03-2023,Lab_CHN_02,INC_A1,Incubator,18,15.03,0.84,2.97,0,0,0,0,ICSI,FALSE,11
06-12-2023,Lab_CHN_01,MIC_X1,Microscope,18,5.07,0.28,10.22,2.71,0,0,0,Fertilization_Check,TRUE,9
12-01-2023,Lab_CHN_01,MIC_X2,Microscope,18,9.86,0.55,8.14,0,0,0,0,ICSI,TRUE,13
09-01-2024,Lab_CHN_01,MIC_X1,Microscope,18,9.93,0.55,8.07,0,0,0,0,ICSI,TRUE,16
24-09-2024,Lab_CHN_02,MIC_X1,Microscope,18,7.6,0.42,10.4,0,0,0,0,IVF,TRUE,11
29-06-2024,Lab_CHN_01,INC_A2,incubator,10,6.73,0.67,3.27,0,0,0,0,ICSI,TRUE,8
07-03-2023,Lab_CHN_01,INC_A2,Incubator,18,12.1,0.67,5.9,0,0,0,0,ICSI,FALSE,9
24-07-2024,Lab_CHN_01,INC_B1,Incubator,18,13.02,0.72,4.98,0,0,0,0,ICSI,FALSE,10
07-06-2023,Lab_CHN_02,MIC_X2,Microscope,18,6.22,0.35,11.78,0,0,1,65.6,Fertilization_Check,TRUE,9
14-01-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,6.27,0.63,3.73,0,0,0,0,IVF,TRUE,3
31-10-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,14.83,0.82,3.17,0,0,0,0,Fertilization_Check,FALSE,9
08-10-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,15.76,0.88,2.24,0,0,0,0,ICSI,TRUE,10
23-03-2023,Lab_CHN_02,INC_A1,Incubator,18,13.37,0.74,4.63,0,0,1,81.9,Embryo_Assessment,TRUE,5
11-01-2024,Lab_CHN_02,MIC_X1,Microscope,18,6.08,0.34,11.92,0,0,0,0,Embryo_Assessment,TRUE,16
21-05-2024,Lab_CHN_01,MIC_X2,Microscope,18,12.58,0.7,5.42,0,0,0,0,IVF,TRUE,13
23-02-2023,Lab_CHN_02,MIC_X2,Microscope,18,11.86,0.66,6.14,0,0,0,0,Fertilization_Check,TRUE,9
03-12-2024,Lab_CHN_01,INC_B1,Incubator,18,9.27,0.52,8.73,0,0,0,0,Embryo_Assessment,FALSE,11
28-05-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,6.19,0.62,3.81,0,0,1,59.4,ICSI,TRUE,4
01-06-2023,Lab_CHN_01,MIC_X1,Microscope,18,5.06,0.28,12.94,0,0,1,97.1,ICSI,TRUE,9
17-07-2024,Lab_CHN_01,INC_B1,Incubator,18,13.74,0.76,4.26,0,0,0,0,Fertilization_Check,FALSE,14
28-02-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,17.1,0.95,0.9,0,0,0,0,Fertilization_Check,FALSE,10
26-05-2023,Lab_CHN_01,INC_A2,incubator,18,14.78,0.82,3.22,0,0,1,39.8,Embryo_Assessment,TRUE,13
20-06-2023,Lab_CHN_01,INC_A1,incubator,18,12.99,0.72,5.01,0,0,0,0,IVF,TRUE,10
17-08-2023,Lab_CHN_01,MIC_X2,Microscope,18,12.37,0.69,5.63,0,0,0,0,Fertilization_Check,TRUE,16
28-07-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,12.59,0.7,5.41,0,0,0,0,Fertilization_Check,TRUE,8
11-01-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,14.03,0.78,3.97,0,0,0,0,IVF,TRUE,10
10-07-2024,Lab_CHN_02,MIC_X1,Microscope,18,3.37,0.19,14.63,0,0,1,34.5,Fertilization_Check,TRUE,16
17-10-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,12.96,0.72,5.04,0,0,1,109.2,Fertilization_Check,TRUE,10
24-01-2024,Lab_CHN_02,MIC_X2,Microscope,18,3.83,0.21,14.17,0,0,0,0,IVF,TRUE,13
03-05-2024,Lab_CHN_01,INC_B1,Incubator,18,10,0.56,8,0,0,1,112,ICSI,FALSE,9
26-05-2024,Lab_CHN_01,MIC_X2,Microscope,10,8.98,0.9,1.02,0,0,0,0,IVF,TRUE,2
08-09-2023,Lab_CHN_01,MIC_X1,Microscope,18,2.7,0.15,15.3,0,0,0,0,Fertilization_Check,TRUE,10
26-12-2023,Lab_CHN_02,MIC_X2,Microscope,18,11.78,0.65,6.22,0,0,0,0,ICSI,TRUE,5
02-09-2023,Lab_CHN_02,MIC_X1,Microscope,10,3.24,0.32,6.76,0,0,2,17.1,ICSI,TRUE,2
15-01-2024,Lab_CHN_02,INC_A1,incubator,18,11.84,0.66,6.16,0,0,1,111.7,Fertilization_Check,TRUE,14
17-10-2024,Lab_CHN_02,INC_A2,Incubator,18,14.01,0.78,3.99,0,0,1,117.5,IVF,FALSE,6
30-11-2023,Lab_CHN_01,MIC_X2,Microscope,18,8.27,0.46,7.09,0,2.64,0,0,IVF,TRUE,5
18-08-2023,Lab_CHN_02,MIC_X2,Microscope,18,2.7,0.15,15.3,0,0,0,0,Fertilization_Check,TRUE,6
28-03-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,14.27,0.79,3.73,0,0,0,0,Fertilization_Check,TRUE,9
16-02-2023,Lab_CHN_02,INC_A1,Incubator,18,,0.88,2.21,0,0,0,0,IVF,FALSE,13
19-03-2024,Lab_CHN_02,INC_A1,Incubator,18,11.54,0.64,6.46,0,0,0,0,Fertilization_Check,FALSE,7
26-04-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,12.03,0.67,5.97,0,0,2,102.7,Embryo_Assessment,FALSE,10
03-09-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,3.7,0.37,6.3,0,0,1,51.1,IVF,TRUE,-1
03-02-2023,Lab_CHN_02,MIC_X2,Microscope,18,7.73,0.43,10.27,0,0,0,0,Fertilization_Check,TRUE,9
01-11-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,12.52,0.7,5.48,0,0,0,0,ICSI,TRUE,7
20-04-2024,Lab_CHN_01,MIC_X1,Microscope,10,5.57,0.56,4.43,0,0,0,0,Embryo_Assessment,TRUE,1
25-11-2023,Lab_CHN_01,MIC_X1,Microscope,10,3.15,0.32,6.85,0,0,0,0,Fertilization_Check,TRUE,2
08-06-2023,Lab_CHN_02,INC_A1,incubator,18,12.44,0.69,5.56,0,0,0,0,ICSI,TRUE,11
17-01-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,11.3,0.63,6.7,0,0,0,0,Embryo_Assessment,TRUE,3
27-05-2024,Lab_CHN_02,INC_B1,incubator,18,11.76,0.65,6.24,0,0,0,0,Fertilization_Check,FALSE,7
27-10-2023,Lab_CHN_02,INC_A1,Incubator,18,11.99,0.67,6.01,0,0,0,0,Fertilization_Check,FALSE,16
11-12-2024,Lab_CHN_02,MIC_X2,Microscope,18,10.16,0.56,7.84,0,0,0,0,Embryo_Assessment,TRUE,11
16-05-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,10.82,0.6,7.18,0,0,0,0,Embryo_Assessment,FALSE,10
02-09-2023,Lab_CHN_01,MIC_X1,Microscope,10,2.97,0.3,7.03,0,0,0,0,Embryo_Assessment,TRUE,0
08-06-2023,Lab_CHN_02,INC_B1,incubator,18,13.87,0.77,4.13,0,0,0,0,Fertilization_Check,FALSE,9
08-09-2024,Lab_CHN_01,MIC_X1,Microscope,10,5.78,0.58,4.22,0,0,0,0,Fertilization_Check,TRUE,5
04-04-2024,Lab_CHN_01,INC_A2,incubator,18,8.76,0.49,9.24,-0.5,0,1,49.5,IVF,FALSE,11
12-12-2024,Lab_CHN_02,INC_B1,Incubator,18,13.96,0.78,1.91,0,2.13,0,0,IVF,FALSE,11
19-06-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,15.62,0.87,,0,0,0,0,Embryo_Assessment,TRUE,9
18-01-2024,Lab_CHN_01,INC_B1,incubator,18,15.97,0.89,2.03,0,0,0,0,IVF,FALSE,10
30-09-2024,Lab_CHN_02,MIC_X2,Microscope,18,4.01,0.22,13.99,0,0,0,0,ICSI,TRUE,15
08-12-2024,Lab_CHN_02,MIC_X2,Microscope,10,1.5,0.15,8.5,0,0,0,0,ICSI,TRUE,5
16-02-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,7.61,0.42,10.39,0,0,0,0,IVF,FALSE,12
23-02-2023,Lab_CHN_02,MIC_X1,Microscope,18,7.44,0.41,10.56,0,0,0,0,Fertilization_Check,TRUE,9
12-08-2023,Lab_CHN_01,INC_A2,Incubator,10,4.38,0.44,5.62,0,0,0,0,ICSI,TRUE,6
02-07-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,6.32,0.35,11.68,0,0,0,0,ICSI,FALSE,11
02-05-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,7.41,0.41,10.59,0,0,0,0,Embryo_Assessment,TRUE,11
30-10-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,9.87,0.55,8.13,0,0,0,0,IVF,TRUE,13
04-12-2023,Lab_CHN_02,INC_B1,Incubator,18,12.73,0.71,5.27,0,0,0,0,Fertilization_Check,TRUE,8
17-02-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,5.18,0.52,4.28,0.54,0,2,58.1,IVF,FALSE,3
03-12-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,7.37,0.74,2.63,0,0,0,0,Embryo_Assessment,TRUE,9
30-12-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,2.5,0.25,7.5,0,0,0,0,Fertilization_Check,TRUE,1
16-04-2024,Lab_CHN_02,INC_A1,Incubator,18,11.07,0.62,6.93,0,0,0,0,Fertilization_Check,TRUE,17
13-02-2024,Lab_CHN_01,INC_A1,Incubator,18,13.04,0.72,4.96,0,0,1,84.3,Fertilization_Check,TRUE,7
22-10-2023,Lab_CHN_02,INC_A1,incubator,10,6.37,0.64,3.63,0,0,1,72.5,IVF,TRUE,6
12-07-2023,Lab_CHN_02,MIC_X1,Microscope,18,7.78,0.43,10.22,0,0,0,0,Embryo_Assessment,TRUE,8
15-09-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,17.1,0.95,0.9,0,0,0,0,IVF,TRUE,11
19-04-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,13.54,0.75,4.46,0,0,0,0,Fertilization_Check,TRUE,9
13-01-2023,Lab_CHN_01,MIC_X2,Microscope,18,10.66,0.59,7.34,0,0,0,0,Fertilization_Check,TRUE,7
19-09-2024,Lab_CHN_01,INC_A2,Incubator,18,12.99,0.72,5.01,0,0,0,0,ICSI,TRUE,5
12-02-2024,Lab_CHN_01,INC_B1,Incubator,18,11.96,0.66,6.04,0,0,0,0,ICSI,TRUE,15
29-04-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,9.23,0.51,8.77,0,0,1,49.1,IVF,FALSE,10
20-02-2024,Lab_CHN_01,INC_A1,Incubator,18,13.91,0.77,4.09,0,0,0,0,IVF,TRUE,3
04-09-2023,Lab_CHN_02,INC_A2,incubator,18,14.34,0.8,3.66,0,0,2,39.3,Embryo_Assessment,TRUE,10
11-12-2023,Lab_CHN_02,INC_A1,incubator,18,9.71,0.54,8.29,0,0,0,0,IVF,FALSE,16
30-03-2023,Lab_CHN_02,INC_B1,incubator,18,16.8,0.93,1.2,0,0,0,0,Embryo_Assessment,TRUE,9
10-11-2024,Lab_CHN_01,MIC_X2,Microscope,10,2.67,0.27,7.33,0,0,0,0,Embryo_Assessment,TRUE,1
08-09-2023,Lab_CHN_01,INC_A1,incubator,18,13.58,0.75,4.42,0,0,1,71.9,ICSI,FALSE,10
16-08-2023,Lab_CHN_02,MIC_X1,Microscope,18,13.28,0.74,4.72,0,0,0,0,Embryo_Assessment,TRUE,14
26-06-2024,Lab_CHN_01,INC_A2,Incubator,18,15.31,0.85,2.69,0,0,1,91.4,Fertilization_Check,TRUE,6
14-02-2023,Lab_CHN_02,INC_A2,incubator,18,10.28,0.57,7.72,0,0,2,43.4,IVF,TRUE,7
13-04-2024,Lab_CHN_02,INC_A2,incubator,10,7.44,0.74,2.56,0,0,0,0,IVF,FALSE,4
23-03-2023,Lab_CHN_02,MIC_X2,Microscope,18,4.11,0.23,13.89,0,0,0,0,Fertilization_Check,TRUE,4
20-12-2024,Lab_CHN_02,MIC_X1,Microscope,18,14.17,0.79,3.83,0,0,1,18.7,Fertilization_Check,TRUE,6
14-02-2024,Lab_CHN_01,INC_B1,incubator,18,11.04,0.61,6.96,0,0,0,0,Fertilization_Check,TRUE,3
17-07-2024,Lab_CHN_02,MIC_X1,Microscope,18,8,0.44,10,0,0,0,0,Fertilization_Check,TRUE,14
17-05-2024,Lab_CHN_01,INC_B1,incubator,18,12.41,0.69,5.59,0,0,1,49.4,Fertilization_Check,TRUE,9
22-02-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,8.77,0.49,9.23,0,0,0,0,ICSI,TRUE,12
26-09-2023,Lab_CHN_01,MIC_X2,Microscope,18,6.32,0.35,11.68,0,0,0,0,ICSI,TRUE,14
16-03-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,17,0.94,1,0,0,0,0,ICSI,FALSE,11
19-06-2024,Lab_CHN_01,MIC_X1,Microscope,18,12.57,0.7,5.43,0,0,0,0,Embryo_Assessment,TRUE,7
15-01-2024,Lab_CHN_01,INC_B1,Incubator,18,11.4,0.63,6.6,-0.5,0,0,0,IVF,TRUE,15
31-07-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,6.02,0.33,11.98,0,0,0,0,ICSI,FALSE,14
03-12-2023,Lab_CHN_02,INC_B1,Incubator,10,4.53,0.45,3.19,2.28,0,0,0,Embryo_Assessment,FALSE,8
21-01-2023,Lab_CHN_01,INC_B1,incubator,10,8.74,0.87,1.26,0,0,0,0,ICSI,TRUE,5
26-05-2024,Lab_CHN_02,INC_B1,incubator,10,8.8,0.88,1.2,-0.5,0,0,0,Fertilization_Check,TRUE,4
15-04-2023,Lab_CHN_01,MIC_X2,Microscope,10,5.16,0.52,4.84,0,0,0,0,ICSI,TRUE,4
31-12-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,12.78,0.71,5.22,0,0,0,0,Fertilization_Check,TRUE,11
16-12-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,15.4,0.86,2.6,0,0,0,0,ICSI,FALSE,6
21-12-2023,Lab_CHN_01,MIC_X1,Microscope,18,2.7,0.15,15.3,0,0,0,0,Embryo_Assessment,TRUE,6
28-06-2023,Lab_CHN_01,INC_B1,Incubator,18,17.21,0.96,0.79,0,0,1,30.8,Fertilization_Check,FALSE,8
29-10-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,8.46,0.85,1.54,0,0,0,0,ICSI,TRUE,5
05-03-2024,Lab_CHN_02,MIC_X2,Microscope,18,4.76,0.26,13.24,0,0,0,0,IVF,TRUE,6
30-08-2023,Lab_CHN_01,INC_A2,Incubator,18,9.31,0.52,8.69,0,0,0,0,IVF,FALSE,10
14-08-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,15.79,0.88,2.21,0,0,1,26.2,IVF,TRUE,9
07-04-2023,Lab_CHN_01,INC_A2,Incubator,18,11.37,0.63,4.03,2.6,0,0,0,IVF,TRUE,9
09-06-2023,Lab_CHN_01,INC_B1,incubator,18,11.39,0.63,6.61,0,0,1,114.7,IVF,TRUE,16
13-07-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,6.1,0.61,3.9,0,0,0,0,Embryo_Assessment,TRUE,4
30-01-2023,Lab_CHN_01,INC_B1,Incubator,18,,0.6,7.22,0,0,0,0,ICSI,TRUE,10
08-10-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,4.81,0.48,5.19,0,0,1,47.2,Fertilization_Check,TRUE,7
13-06-2024,Lab_CHN_02,INC_A2,Incubator,18,12.6,0.7,5.4,0,0,1,111.2,Embryo_Assessment,TRUE,5
23-07-2024,Lab_CHN_01,MIC_X1,Microscope,18,12,0.67,6,0,0,0,0,Embryo_Assessment,TRUE,10
06-06-2023,Lab_CHN_01,INC_A2,incubator,18,14.47,0.8,3.53,0,0,0,0,Fertilization_Check,FALSE,8
31-12-2024,Lab_CHN_01,INC_A2,Incubator,18,11.39,0.63,6.61,0,0,0,0,IVF,TRUE,10
21-04-2024,Lab_CHN_02,INC_A2,Incubator,10,5.85,0.58,4.15,0,0,0,0,Fertilization_Check,TRUE,1
25-07-2024,Lab_CHN_01,INC_A1,incubator,18,12.31,0.68,5.69,0,0,1,38.3,ICSI,FALSE,5
08-07-2023,Lab_CHN_01,INC_B1,Incubator,10,4.02,0.4,5.98,0,0,0,0,Fertilization_Check,FALSE,5
06-05-2023,Lab_CHN_01,INC_B1,Incubator,10,8.36,0.84,1.64,0,0,0,0,ICSI,FALSE,6
07-08-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,11.27,0.63,6.73,0,0,3,96.1,IVF,FALSE,5
,Lab_CHN_01,INC_A2,Incubator,18,7.95,0.44,10.05,0,0,1,22.5,Fertilization_Check,TRUE,16
14-09-2024,Lab_CHN_01,MIC_X1,Microscope,10,4.79,0.48,5.21,0,0,0,0,ICSI,TRUE,2
25-05-2023,Lab_CHN_01,MIC_X2,Microscope,18,9.7,0.54,8.3,0,0,0,0,ICSI,TRUE,15
11-11-2023,Lab_CHN_01,INC_B1,incubator,10,5.91,0.59,4.09,0,0,0,0,Fertilization_Check,TRUE,7
15-01-2023,Lab_CHN_02,INC_B1,incubator,10,8.4,0.84,1.6,0,0,0,0,IVF,FALSE,3
18-12-2024,Lab_CHN_02,INC_A1,Incubator,18,4.87,0.27,10.22,2.91,0,0,0,Fertilization_Check,TRUE,9
03-01-2023,Lab_CHN_02,INC_B1,Incubator,18,11.22,0.62,6.78,0,0,0,0,Fertilization_Check,FALSE,9
03-06-2023,Lab_CHN_01,MIC_X2,Microscope,10,5.85,0.58,4.15,0,0,0,0,IVF,TRUE,5
24-06-2023,Lab_CHN_02,INC_A2,Incubator,10,6.67,0.67,3.33,0,0,0,0,IVF,TRUE,6
31-12-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,5.03,0.5,4.97,0,0,1,74.1,Fertilization_Check,TRUE,4
07-12-2023,Lab_CHN_01,INC_A2,Incubator,18,15.21,0.85,2.79,0,0,0,0,IVF,TRUE,7
19-05-2023,Lab_CHN_01,INC_B1,Incubator,18,14.32,0.8,3.68,0,0,0,0,Embryo_Assessment,TRUE,8
08-11-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,6.52,0.36,10.45,0,1.03,0,0,ICSI,TRUE,17
27-07-2023,Lab_CHN_01,MIC_X2,Microscope,18,13.8,0.77,4.2,0,0,0,0,Fertilization_Check,TRUE,13
04-03-2023,Lab_CHN_01,INC_A1,Incubator,10,8.02,0.8,1.98,0,0,0,0,Fertilization_Check,TRUE,2
02-02-2023,Lab_CHN_02,MIC_X2,Microscope,18,2.7,0.15,15.3,0,0,0,0,Fertilization_Check,TRUE,11
14-09-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,3.84,0.38,6.16,0,0,0,0,Fertilization_Check,TRUE,4
06-07-2024,Lab_CHN_02,MIC_X2,Microscope,10,4.57,0.46,5.43,0,0,0,0,IVF,TRUE,3
13-11-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,4.5,0.25,13.5,0,0,0,0,Fertilization_Check,TRUE,8
06-09-2024,Lab_CHN_02,MIC_X1,Microscope,18,6.24,0.35,11.76,0,0,0,0,ICSI,TRUE,11
21-01-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,3.59,0.36,6.41,0,0,0,0,IVF,FALSE,4
31-05-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,5.52,0.31,12.48,0,0,0,0,IVF,TRUE,11
04-02-2024,Lab_CHN_02,MIC_X2,Microscope,10,1.5,0.15,8.5,0,0,1,35.1,IVF,TRUE,1
02-09-2023,Lab_CHN_02,INC_B1,incubator,10,6.3,0.63,3.7,0,0,0,0,Fertilization_Check,TRUE,2
18-01-2023,Lab_CHN_01,MIC_X1,Microscope,18,8.06,0.45,9.94,0,0,0,0,ICSI,TRUE,7
09-09-2024,Lab_CHN_02,INC_A1,Incubator,18,10.88,0.6,7.12,0,0,0,0,Embryo_Assessment,TRUE,11
11-05-2023,Lab_CHN_01,INC_A2,incubator,18,12.84,0.71,5.16,0,0,0,0,Embryo_Assessment,TRUE,14
18-08-2024,Lab_CHN_01,INC_B1,Incubator,10,4.66,0.47,5.34,0,0,0,0,ICSI,FALSE,2
25-09-2024,Lab_CHN_01,MIC_X2,Microscope,18,7.32,0.41,10.68,0,0,0,0,Embryo_Assessment,TRUE,9
04-01-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,12.78,0.71,5.22,0,0,0,0,Fertilization_Check,TRUE,11
29-10-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,6.71,0.37,11.29,0,0,2,57.1,Embryo_Assessment,TRUE,7
15-09-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,5.71,0.57,4.29,0,0,0,0,IVF,FALSE,0
07-06-2024,Lab_CHN_01,MIC_X1,Microscope,18,10.17,0.56,7.83,0,0,0,0,Embryo_Assessment,TRUE,7
04-01-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,6.92,0.38,11.08,0,0,0,0,IVF,FALSE,4
07-09-2024,Lab_CHN_01,MIC_X2,Microscope,10,2,0.2,8,0,0,0,0,ICSI,TRUE,5
17-10-2023,Lab_CHN_02,MIC_X2,Microscope,18,7.22,0.4,10.78,0,0,1,36.1,IVF,TRUE,10
08-07-2023,Lab_CHN_01,MIC_X1,Microscope,10,3.96,0.4,6.04,0,0,0,0,Fertilization_Check,TRUE,4
15-10-2024,Lab_CHN_01,MIC_X2,Microscope,18,8.27,0.46,9.73,0,0,0,0,IVF,TRUE,16
01-09-2023,Lab_CHN_01,INC_A1,incubator,18,11.14,0.62,6.86,0,0,1,54,Embryo_Assessment,TRUE,6
17-01-2024,Lab_CHN_01,INC_B1,incubator,18,11.58,0.64,6.42,0,0,0,0,Fertilization_Check,FALSE,13
23-05-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,15.74,0.87,2.26,0,0,0,0,Embryo_Assessment,TRUE,6
17-01-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,13.9,0.77,4.1,0,0,0,0,Fertilization_Check,TRUE,15
15-02-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,11.9,0.66,6.1,0,0,0,0,Embryo_Assessment,TRUE,13
15-04-2023,Lab_CHN_02,INC_B1,Incubator,10,6.26,0.63,3.74,0,0,1,119.7,Embryo_Assessment,FALSE,6
10-10-2023,Lab_CHN_02,MIC_X2,Microscope,18,6.91,0.38,11.09,0,0,0,0,IVF,TRUE,11
15-08-2024,Lab_CHN_02,MIC_X1,Microscope,18,5.42,0.3,8.82,0,3.76,0,0,Embryo_Assessment,TRUE,7
17-12-2024,Lab_CHN_02,INC_B1,Incubator,18,15.25,0.85,2.75,0,0,1,73.3,ICSI,FALSE,7
26-06-2023,Lab_CHN_02,INC_A2,Incubator,18,11.96,0.66,6.04,0,0,0,0,IVF,FALSE,8
20-04-2023,Lab_CHN_01,INC_A1,incubator,18,13.11,0.73,4.89,0,0,0,0,Fertilization_Check,FALSE,7
04-10-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,9.64,0.54,8.36,0,0,0,0,IVF,TRUE,8
09-10-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,8.3,0.46,7.71,0,1.99,0,0,ICSI,TRUE,10
21-12-2024,Lab_CHN_02,INC_A1,incubator,10,7.31,0.73,2.69,0,0,0,0,IVF,TRUE,4
10-11-2023,Lab_CHN_01,MIC_X2,Microscope,18,13.04,0.72,4.96,0,0,0,0,ICSI,TRUE,15
14-07-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,5.12,0.51,3.39,1.49,0,0,0,IVF,FALSE,8
17-08-2024,Lab_CHN_02,MIC_X2,Microscope,10,7.9,0.79,2.1,0,0,0,0,Embryo_Assessment,TRUE,5
18-05-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,14.75,0.82,3.25,0,0,0,0,Embryo_Assessment,TRUE,13
24-10-2024,Lab_CHN_01,INC_A1,incubator,18,12.63,0.7,5.37,0,0,0,0,Fertilization_Check,TRUE,9
06-05-2023,Lab_CHN_01,INC_A1,incubator,10,5.64,0.56,4.36,0,0,2,82.4,Fertilization_Check,FALSE,4
02-01-2024,Lab_CHN_01,INC_A1,Incubator,18,6.45,0.36,11.55,-0.5,0,0,0,Embryo_Assessment,FALSE,18
12-07-2024,Lab_CHN_01,INC_A2,incubator,18,8.67,0.48,9.33,0,0,0,0,Embryo_Assessment,TRUE,10
26-07-2023,Lab_CHN_01,MIC_X1,Microscope,18,8.05,0.45,9.95,0,0,0,0,ICSI,TRUE,11
13-01-2023,Lab_CHN_02,INC_A1,incubator,18,8.33,0.46,9.67,0,0,0,0,IVF,TRUE,8
05-12-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,6.09,0.34,9.16,0,2.75,0,0,Embryo_Assessment,TRUE,8
07-07-2023,Lab_CHN_02,INC_A2,Incubator,18,17.11,0.95,0.89,0,0,1,81,Fertilization_Check,TRUE,15
15-07-2024,Lab_CHN_01,MIC_X2,Microscope,18,13.1,0.73,4.9,0,0,0,0,Fertilization_Check,TRUE,10
20-07-2024,Lab_CHN_02,INC_A1,Incubator,10,6.03,0.6,3.97,0,0,0,0,Fertilization_Check,FALSE,5
24-08-2024,Lab_CHN_01,INC_A2,incubator,10,7.15,0.72,2.85,0,0,1,52.2,Embryo_Assessment,TRUE,6
06-01-2023,Lab_CHN_02,INC_A2,Incubator,18,13.59,0.76,4.41,0,0,1,85.1,IVF,FALSE,14
12-11-2023,Lab_CHN_02,MIC_X1,Microscope,10,4.57,0.46,5.43,0,0,0,0,Embryo_Assessment,TRUE,3
02-08-2023,Lab_CHN_02,MIC_X2,Microscope,18,3.37,0.19,10.5,0,4.13,0,0,Fertilization_Check,TRUE,7
24-08-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,15.99,0.89,2.01,0,0,0,0,IVF,TRUE,4
18-12-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,12.72,0.71,5.28,0,0,0,0,Embryo_Assessment,TRUE,9
08-12-2024,Lab_CHN_01,INC_A2,incubator,10,7.09,0.71,,0,0,0,0,Embryo_Assessment,TRUE,6
27-01-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,10.93,0.61,7.07,0,0,0,0,ICSI,FALSE,12
10-06-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,6.33,0.35,11.67,0,0,0,0,Embryo_Assessment,TRUE,8
01-04-2023,Lab_CHN_01,MIC_X2,Microscope,10,1.5,0.15,8.5,0,0,0,0,Fertilization_Check,TRUE,4
02-02-2023,Lab_CHN_02,INC_A2,Incubator,18,15.62,0.87,2.38,0,0,0,0,Embryo_Assessment,TRUE,9
02-09-2023,Lab_CHN_02,INC_A2,incubator,10,6.14,0.61,3.86,0,0,0,0,Fertilization_Check,TRUE,3
